#     mchi           x            b             tau            c           u,d,s         top            Z             W         Z no prompt   W no prompt
#
 0.10000E+02   0.19461E+00   0.45614E+00   0.32064E+00   0.21570E+00   0.97602E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.19753E+00   0.44687E+00   0.31957E+00   0.21142E+00   0.92281E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.20049E+00   0.43769E+00   0.31847E+00   0.20714E+00   0.87151E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.20349E+00   0.42862E+00   0.31735E+00   0.20285E+00   0.82209E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.20654E+00   0.41965E+00   0.31619E+00   0.19855E+00   0.77455E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.20964E+00   0.41078E+00   0.31501E+00   0.19424E+00   0.72887E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.21278E+00   0.40200E+00   0.31380E+00   0.18994E+00   0.68502E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.21597E+00   0.39333E+00   0.31256E+00   0.18563E+00   0.64300E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.21921E+00   0.38475E+00   0.31129E+00   0.18132E+00   0.60276E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.22250E+00   0.37627E+00   0.30998E+00   0.17702E+00   0.56430E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.22583E+00   0.36789E+00   0.30865E+00   0.17272E+00   0.52757E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.22922E+00   0.35960E+00   0.30728E+00   0.16844E+00   0.49254E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.23265E+00   0.35140E+00   0.30588E+00   0.16416E+00   0.45919E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.23614E+00   0.34330E+00   0.30445E+00   0.15990E+00   0.42747E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.23968E+00   0.33528E+00   0.30298E+00   0.15565E+00   0.39735E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.24327E+00   0.32735E+00   0.30148E+00   0.15142E+00   0.36879E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.24692E+00   0.31951E+00   0.29995E+00   0.14721E+00   0.34175E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.25062E+00   0.31175E+00   0.29837E+00   0.14303E+00   0.31618E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.25438E+00   0.30408E+00   0.29676E+00   0.13887E+00   0.29206E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.25819E+00   0.29648E+00   0.29512E+00   0.13474E+00   0.26932E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.26206E+00   0.28896E+00   0.29343E+00   0.13064E+00   0.24792E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.26599E+00   0.28152E+00   0.29170E+00   0.12657E+00   0.22783E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.26998E+00   0.27414E+00   0.28994E+00   0.12254E+00   0.20898E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.27403E+00   0.26684E+00   0.28813E+00   0.11855E+00   0.19134E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.27813E+00   0.25961E+00   0.28628E+00   0.11460E+00   0.17486E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.28230E+00   0.25244E+00   0.28439E+00   0.11069E+00   0.15949E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.28654E+00   0.24534E+00   0.28246E+00   0.10683E+00   0.14517E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.29083E+00   0.23831E+00   0.28048E+00   0.10302E+00   0.13188E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.29519E+00   0.23133E+00   0.27846E+00   0.99255E-01   0.11955E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.29962E+00   0.22442E+00   0.27639E+00   0.95544E-01   0.10813E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.30411E+00   0.21757E+00   0.27427E+00   0.91889E-01   0.97595E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.30867E+00   0.21078E+00   0.27211E+00   0.88290E-01   0.87883E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.31329E+00   0.20405E+00   0.26990E+00   0.84752E-01   0.78951E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.31799E+00   0.19738E+00   0.26764E+00   0.81274E-01   0.70757E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.32276E+00   0.19076E+00   0.26533E+00   0.77861E-01   0.63257E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.32760E+00   0.18421E+00   0.26297E+00   0.74512E-01   0.56407E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.33251E+00   0.17772E+00   0.26055E+00   0.71232E-01   0.50168E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
