     mchi           x            b             tau            c           u,d,s         top            Z             W         Z no prompt   W no prompt
 0.15000E+03   0.20961E-01   0.68341E+00   0.17297E+01   0.35255E-01   0.12305E-01   0.00000E+00   0.67150E+00   0.59616E+00   0.67150E+00   0.59616E+00
 0.15000E+03   0.21565E-01   0.67880E+00   0.17282E+01   0.34817E-01   0.11986E-01   0.00000E+00   0.66513E+00   0.59397E+00   0.66513E+00   0.59397E+00
 0.15000E+03   0.22187E-01   0.67413E+00   0.17268E+01   0.34377E-01   0.11669E-01   0.00000E+00   0.65868E+00   0.59172E+00   0.65868E+00   0.59172E+00
 0.15000E+03   0.22826E-01   0.66938E+00   0.17253E+01   0.33935E-01   0.11354E-01   0.00000E+00   0.65216E+00   0.58942E+00   0.65216E+00   0.58942E+00
 0.15000E+03   0.23484E-01   0.66455E+00   0.17239E+01   0.33490E-01   0.11040E-01   0.00000E+00   0.64558E+00   0.58707E+00   0.64558E+00   0.58707E+00
 0.15000E+03   0.24161E-01   0.65966E+00   0.17224E+01   0.33044E-01   0.10730E-01   0.00000E+00   0.63894E+00   0.58467E+00   0.63894E+00   0.58467E+00
 0.15000E+03   0.24858E-01   0.65470E+00   0.17210E+01   0.32594E-01   0.10421E-01   0.00000E+00   0.63223E+00   0.58220E+00   0.63223E+00   0.58220E+00
 0.15000E+03   0.25574E-01   0.64967E+00   0.17195E+01   0.32141E-01   0.10115E-01   0.00000E+00   0.62548E+00   0.57968E+00   0.62548E+00   0.57968E+00
 0.15000E+03   0.26312E-01   0.64458E+00   0.17181E+01   0.31684E-01   0.98123E-02   0.00000E+00   0.61867E+00   0.57709E+00   0.61867E+00   0.57709E+00
 0.15000E+03   0.27070E-01   0.63942E+00   0.17166E+01   0.31224E-01   0.95125E-02   0.00000E+00   0.61181E+00   0.57445E+00   0.61181E+00   0.57445E+00
 0.15000E+03   0.27850E-01   0.63419E+00   0.17151E+01   0.30760E-01   0.92158E-02   0.00000E+00   0.60491E+00   0.57174E+00   0.60491E+00   0.57174E+00
 0.15000E+03   0.28653E-01   0.62891E+00   0.17137E+01   0.30292E-01   0.89226E-02   0.00000E+00   0.59797E+00   0.56896E+00   0.59797E+00   0.56896E+00
 0.15000E+03   0.29479E-01   0.62356E+00   0.17122E+01   0.29819E-01   0.86329E-02   0.00000E+00   0.59098E+00   0.56611E+00   0.59098E+00   0.56611E+00
 0.15000E+03   0.30329E-01   0.61815E+00   0.17106E+01   0.29341E-01   0.83469E-02   0.00000E+00   0.58397E+00   0.56319E+00   0.58397E+00   0.56319E+00
 0.15000E+03   0.31203E-01   0.61268E+00   0.17091E+01   0.28859E-01   0.80649E-02   0.00000E+00   0.57692E+00   0.56020E+00   0.57692E+00   0.56020E+00
 0.15000E+03   0.32103E-01   0.60715E+00   0.17075E+01   0.28372E-01   0.77869E-02   0.00000E+00   0.56984E+00   0.55713E+00   0.56984E+00   0.55713E+00
 0.15000E+03   0.33028E-01   0.60156E+00   0.17059E+01   0.27880E-01   0.75131E-02   0.00000E+00   0.56274E+00   0.55398E+00   0.56274E+00   0.55398E+00
 0.15000E+03   0.33980E-01   0.59591E+00   0.17043E+01   0.27383E-01   0.72436E-02   0.00000E+00   0.55562E+00   0.55075E+00   0.55562E+00   0.55075E+00
 0.15000E+03   0.34960E-01   0.59021E+00   0.17027E+01   0.26881E-01   0.69787E-02   0.00000E+00   0.54847E+00   0.54744E+00   0.54847E+00   0.54744E+00
 0.15000E+03   0.35968E-01   0.58445E+00   0.17010E+01   0.26374E-01   0.67183E-02   0.00000E+00   0.54132E+00   0.54403E+00   0.54132E+00   0.54403E+00
 0.15000E+03   0.37005E-01   0.57862E+00   0.16993E+01   0.25863E-01   0.64627E-02   0.00000E+00   0.53414E+00   0.54054E+00   0.53414E+00   0.54054E+00
 0.15000E+03   0.38071E-01   0.57274E+00   0.16975E+01   0.25346E-01   0.62119E-02   0.00000E+00   0.52696E+00   0.53695E+00   0.52696E+00   0.53695E+00
 0.15000E+03   0.39169E-01   0.56681E+00   0.16957E+01   0.24825E-01   0.59661E-02   0.00000E+00   0.51977E+00   0.53326E+00   0.51977E+00   0.53326E+00
 0.15000E+03   0.40298E-01   0.56081E+00   0.16938E+01   0.24299E-01   0.57253E-02   0.00000E+00   0.51257E+00   0.52947E+00   0.51257E+00   0.52947E+00
 0.15000E+03   0.41460E-01   0.55476E+00   0.16920E+01   0.23768E-01   0.54897E-02   0.00000E+00   0.50536E+00   0.52557E+00   0.50536E+00   0.52557E+00
 0.15000E+03   0.42655E-01   0.54864E+00   0.16900E+01   0.23234E-01   0.52594E-02   0.00000E+00   0.49816E+00   0.52155E+00   0.49816E+00   0.52155E+00
 0.15000E+03   0.43885E-01   0.54247E+00   0.16880E+01   0.22696E-01   0.50344E-02   0.00000E+00   0.49095E+00   0.51742E+00   0.49095E+00   0.51742E+00
 0.15000E+03   0.45150E-01   0.53624E+00   0.16860E+01   0.22155E-01   0.48148E-02   0.00000E+00   0.48374E+00   0.51317E+00   0.48374E+00   0.51317E+00
 0.15000E+03   0.46451E-01   0.52994E+00   0.16838E+01   0.21610E-01   0.46007E-02   0.00000E+00   0.47654E+00   0.50879E+00   0.47654E+00   0.50879E+00
 0.15000E+03   0.47790E-01   0.52359E+00   0.16817E+01   0.21063E-01   0.43921E-02   0.00000E+00   0.46933E+00   0.50427E+00   0.46933E+00   0.50427E+00
 0.15000E+03   0.49168E-01   0.51717E+00   0.16795E+01   0.20513E-01   0.41891E-02   0.00000E+00   0.46213E+00   0.49962E+00   0.46213E+00   0.49962E+00
 0.15000E+03   0.50585E-01   0.51068E+00   0.16772E+01   0.19962E-01   0.39917E-02   0.00000E+00   0.45492E+00   0.49481E+00   0.45492E+00   0.49481E+00
 0.15000E+03   0.52044E-01   0.50413E+00   0.16748E+01   0.19410E-01   0.38000E-02   0.00000E+00   0.44772E+00   0.48985E+00   0.44772E+00   0.48985E+00
 0.15000E+03   0.53544E-01   0.49752E+00   0.16724E+01   0.18856E-01   0.36139E-02   0.00000E+00   0.44052E+00   0.48472E+00   0.44052E+00   0.48472E+00
 0.15000E+03   0.55087E-01   0.49083E+00   0.16699E+01   0.18303E-01   0.34336E-02   0.00000E+00   0.43332E+00   0.47942E+00   0.43332E+00   0.47942E+00
 0.15000E+03   0.56676E-01   0.48408E+00   0.16673E+01   0.17750E-01   0.32589E-02   0.00000E+00   0.42612E+00   0.47393E+00   0.42612E+00   0.47393E+00
 0.15000E+03   0.58309E-01   0.47725E+00   0.16647E+01   0.17199E-01   0.30900E-02   0.00000E+00   0.41891E+00   0.46826E+00   0.41891E+00   0.46826E+00
 0.15000E+03   0.59990E-01   0.47036E+00   0.16620E+01   0.16649E-01   0.29268E-02   0.00000E+00   0.41170E+00   0.46250E+00   0.41170E+00   0.46250E+00
 0.15000E+03   0.61720E-01   0.46338E+00   0.16592E+01   0.16102E-01   0.27692E-02   0.00000E+00   0.40449E+00   0.45670E+00   0.40449E+00   0.45670E+00
 0.15000E+03   0.63499E-01   0.45634E+00   0.16564E+01   0.15558E-01   0.26173E-02   0.00000E+00   0.39726E+00   0.45086E+00   0.39726E+00   0.45086E+00
 0.15000E+03   0.65329E-01   0.44922E+00   0.16535E+01   0.15018E-01   0.24711E-02   0.00000E+00   0.39001E+00   0.44498E+00   0.39001E+00   0.44498E+00
 0.15000E+03   0.67213E-01   0.44202E+00   0.16504E+01   0.14483E-01   0.23304E-02   0.00000E+00   0.38275E+00   0.43906E+00   0.38275E+00   0.43906E+00
 0.15000E+03   0.69150E-01   0.43474E+00   0.16474E+01   0.13953E-01   0.21952E-02   0.00000E+00   0.37548E+00   0.43308E+00   0.37548E+00   0.43308E+00
 0.15000E+03   0.71144E-01   0.42738E+00   0.16442E+01   0.13429E-01   0.20656E-02   0.00000E+00   0.36824E+00   0.42705E+00   0.36824E+00   0.42705E+00
 0.15000E+03   0.73195E-01   0.41994E+00   0.16410E+01   0.12912E-01   0.19413E-02   0.00000E+00   0.36103E+00   0.42096E+00   0.36103E+00   0.42096E+00
 0.15000E+03   0.75305E-01   0.41242E+00   0.16376E+01   0.12403E-01   0.18224E-02   0.00000E+00   0.35384E+00   0.41482E+00   0.35384E+00   0.41482E+00
 0.15000E+03   0.77475E-01   0.40482E+00   0.16342E+01   0.11902E-01   0.17087E-02   0.00000E+00   0.34667E+00   0.40860E+00   0.34667E+00   0.40860E+00
 0.15000E+03   0.79709E-01   0.39713E+00   0.16307E+01   0.11410E-01   0.16002E-02   0.00000E+00   0.33953E+00   0.52948E+00   0.33953E+00   0.40166E+00
 0.15000E+03   0.82007E-01   0.38937E+00   0.16272E+01   0.10928E-01   0.14968E-02   0.00000E+00   0.33240E+00   0.52255E+00   0.33240E+00   0.39474E+00
 0.15000E+03   0.84371E-01   0.38152E+00   0.16235E+01   0.10456E-01   0.13983E-02   0.00000E+00   0.32529E+00   0.51564E+00   0.32529E+00   0.38783E+00
 0.15000E+03   0.86803E-01   0.37358E+00   0.16198E+01   0.99951E-02   0.13047E-02   0.00000E+00   0.31819E+00   0.50876E+00   0.31819E+00   0.38095E+00
 0.15000E+03   0.89305E-01   0.36557E+00   0.16159E+01   0.95461E-02   0.12158E-02   0.00000E+00   0.31110E+00   0.50190E+00   0.31110E+00   0.37409E+00
 0.15000E+03   0.91880E-01   0.35748E+00   0.16120E+01   0.91094E-02   0.11316E-02   0.00000E+00   0.30402E+00   0.49507E+00   0.30402E+00   0.36726E+00
 0.15000E+03   0.94528E-01   0.34931E+00   0.16080E+01   0.86854E-02   0.10518E-02   0.00000E+00   0.29694E+00   0.48826E+00   0.29694E+00   0.36045E+00
 0.15000E+03   0.97253E-01   0.34106E+00   0.16040E+01   0.82746E-02   0.97646E-03   0.00000E+00   0.28986E+00   0.48148E+00   0.28986E+00   0.35367E+00
 0.15000E+03   0.10006E+00   0.33274E+00   0.15998E+01   0.78775E-02   0.90532E-03   0.00000E+00   0.28278E+00   0.47472E+00   0.28278E+00   0.34691E+00
 0.15000E+03   0.10294E+00   0.32435E+00   0.15956E+01   0.74945E-02   0.83828E-03   0.00000E+00   0.27570E+00   0.46799E+00   0.27570E+00   0.34018E+00
 0.15000E+03   0.10591E+00   0.31589E+00   0.15912E+01   0.71258E-02   0.77520E-03   0.00000E+00   0.43627E+00   0.46129E+00   0.26836E+00   0.33348E+00
 0.15000E+03   0.10896E+00   0.30737E+00   0.15868E+01   0.67717E-02   0.71593E-03   0.00000E+00   0.42903E+00   0.45462E+00   0.26112E+00   0.32681E+00
 0.15000E+03   0.11210E+00   0.29879E+00   0.15823E+01   0.64324E-02   0.66033E-03   0.00000E+00   0.42191E+00   0.44798E+00   0.25400E+00   0.32017E+00
 0.15000E+03   0.11533E+00   0.29015E+00   0.15777E+01   0.61081E-02   0.60826E-03   0.00000E+00   0.41491E+00   0.44137E+00   0.24699E+00   0.31355E+00
 0.15000E+03   0.11866E+00   0.28147E+00   0.15731E+01   0.57987E-02   0.55955E-03   0.00000E+00   0.40801E+00   0.43478E+00   0.24010E+00   0.30697E+00
 0.15000E+03   0.12208E+00   0.27275E+00   0.15683E+01   0.55043E-02   0.51407E-03   0.00000E+00   0.40123E+00   0.42823E+00   0.23332E+00   0.30042E+00
 0.15000E+03   0.12560E+00   0.26399E+00   0.15635E+01   0.52247E-02   0.47166E-03   0.00000E+00   0.39457E+00   0.42172E+00   0.22666E+00   0.29390E+00
 0.15000E+03   0.12922E+00   0.25521E+00   0.15586E+01   0.49599E-02   0.43217E-03   0.00000E+00   0.38803E+00   0.41523E+00   0.22012E+00   0.28742E+00
 0.15000E+03   0.13295E+00   0.24640E+00   0.15535E+01   0.47096E-02   0.39547E-03   0.00000E+00   0.38160E+00   0.40878E+00   0.21369E+00   0.28097E+00
 0.15000E+03   0.13678E+00   0.23759E+00   0.15485E+01   0.44734E-02   0.36140E-03   0.00000E+00   0.37529E+00   0.40237E+00   0.20738E+00   0.27455E+00
 0.15000E+03   0.14072E+00   0.22878E+00   0.15433E+01   0.42511E-02   0.32983E-03   0.00000E+00   0.36910E+00   0.39599E+00   0.20119E+00   0.26817E+00
 0.15000E+03   0.14478E+00   0.21997E+00   0.15380E+01   0.40422E-02   0.30060E-03   0.00000E+00   0.36302E+00   0.38964E+00   0.19511E+00   0.26183E+00
 0.15000E+03   0.14895E+00   0.21119E+00   0.15327E+01   0.38463E-02   0.27359E-03   0.00000E+00   0.35707E+00   0.38334E+00   0.18916E+00   0.25552E+00
 0.15000E+03   0.15325E+00   0.20244E+00   0.15272E+01   0.36627E-02   0.24866E-03   0.00000E+00   0.35123E+00   0.37707E+00   0.18332E+00   0.24926E+00
 0.15000E+03   0.15766E+00   0.19374E+00   0.15217E+01   0.34909E-02   0.22568E-03   0.00000E+00   0.34551E+00   0.37084E+00   0.17759E+00   0.24303E+00
 0.15000E+03   0.16221E+00   0.18509E+00   0.15160E+01   0.33304E-02   0.20452E-03   0.00000E+00   0.33990E+00   0.36466E+00   0.17199E+00   0.23684E+00
 0.15000E+03   0.16688E+00   0.17651E+00   0.15103E+01   0.31803E-02   0.18508E-03   0.00000E+00   0.33441E+00   0.35851E+00   0.16650E+00   0.23070E+00
 0.15000E+03   0.17169E+00   0.16801E+00   0.15045E+01   0.30401E-02   0.16722E-03   0.00000E+00   0.32903E+00   0.35241E+00   0.16112E+00   0.22459E+00
 0.15000E+03   0.17664E+00   0.15961E+00   0.14986E+01   0.29089E-02   0.15085E-03   0.00000E+00   0.32377E+00   0.34635E+00   0.15586E+00   0.21853E+00
 0.15000E+03   0.18174E+00   0.15132E+00   0.14925E+01   0.27862E-02   0.13585E-03   0.00000E+00   0.31862E+00   0.34033E+00   0.15071E+00   0.21252E+00
 0.15000E+03   0.18698E+00   0.14315E+00   0.14864E+01   0.26710E-02   0.12213E-03   0.00000E+00   0.31358E+00   0.33436E+00   0.14567E+00   0.20655E+00
 0.15000E+03   0.19237E+00   0.13512E+00   0.14801E+01   0.25628E-02   0.10959E-03   0.00000E+00   0.30865E+00   0.32844E+00   0.14074E+00   0.20063E+00
 0.15000E+03   0.19791E+00   0.12724E+00   0.14737E+01   0.24607E-02   0.98142E-04   0.00000E+00   0.30382E+00   0.32257E+00   0.13591E+00   0.19475E+00
 0.15000E+03   0.20362E+00   0.11953E+00   0.14672E+01   0.23640E-02   0.87708E-04   0.00000E+00   0.29911E+00   0.31674E+00   0.13120E+00   0.18893E+00
 0.15000E+03   0.20949E+00   0.11200E+00   0.14606E+01   0.22721E-02   0.78208E-04   0.00000E+00   0.29450E+00   0.31097E+00   0.12659E+00   0.18315E+00
 0.15000E+03   0.21552E+00   0.10466E+00   0.14538E+01   0.21842E-02   0.69570E-04   0.00000E+00   0.28999E+00   0.30524E+00   0.12208E+00   0.17743E+00
 0.15000E+03   0.22174E+00   0.97526E-01   0.14468E+01   0.20999E-02   0.61726E-04   0.00000E+00   0.28558E+00   0.29957E+00   0.11767E+00   0.17176E+00
 0.15000E+03   0.22813E+00   0.90612E-01   0.14397E+01   0.20184E-02   0.54614E-04   0.00000E+00   0.28126E+00   0.29396E+00   0.11335E+00   0.16614E+00
 0.15000E+03   0.23471E+00   0.83928E-01   0.14324E+01   0.19394E-02   0.48176E-04   0.00000E+00   0.27705E+00   0.28839E+00   0.10914E+00   0.16058E+00
 0.15000E+03   0.24147E+00   0.77486E-01   0.14250E+01   0.18623E-02   0.42360E-04   0.00000E+00   0.27293E+00   0.28289E+00   0.10502E+00   0.15508E+00
 0.15000E+03   0.24843E+00   0.71296E-01   0.14173E+01   0.17867E-02   0.37115E-04   0.00000E+00   0.26890E+00   0.27744E+00   0.10099E+00   0.14963E+00
 0.15000E+03   0.25560E+00   0.65367E-01   0.14094E+01   0.17123E-02   0.32396E-04   0.00000E+00   0.26496E+00   0.27205E+00   0.97047E-01   0.14424E+00
 0.15000E+03   0.26296E+00   0.59707E-01   0.14013E+01   0.16388E-02   0.28162E-04   0.00000E+00   0.26110E+00   0.26673E+00   0.93193E-01   0.13891E+00
 0.15000E+03   0.27054E+00   0.54323E-01   0.13930E+01   0.15661E-02   0.24373E-04   0.00000E+00   0.25734E+00   0.26146E+00   0.89425E-01   0.13365E+00
 0.15000E+03   0.27834E+00   0.49221E-01   0.13844E+01   0.14940E-02   0.20993E-04   0.00000E+00   0.25365E+00   0.25626E+00   0.85740E-01   0.12845E+00
 0.15000E+03   0.28637E+00   0.44405E-01   0.13755E+01   0.14224E-02   0.17989E-04   0.00000E+00   0.25005E+00   0.25113E+00   0.82136E-01   0.12331E+00
 0.15000E+03   0.29462E+00   0.39876E-01   0.13663E+01   0.13512E-02   0.15329E-04   0.00000E+00   0.24652E+00   0.24606E+00   0.78611E-01   0.11824E+00
 0.15000E+03   0.30312E+00   0.35638E-01   0.13567E+01   0.12806E-02   0.12985E-04   0.00000E+00   0.24307E+00   0.24106E+00   0.75162E-01   0.11324E+00
 0.15000E+03   0.31185E+00   0.31688E-01   0.13468E+01   0.12106E-02   0.10928E-04   0.00000E+00   0.23970E+00   0.23613E+00   0.71789E-01   0.10832E+00
 0.15000E+03   0.32084E+00   0.28025E-01   0.13365E+01   0.11413E-02   0.91335E-05   0.00000E+00   0.23640E+00   0.23127E+00   0.68490E-01   0.10346E+00
 0.15000E+03   0.33009E+00   0.24645E-01   0.13258E+01   0.10729E-02   0.75770E-05   0.00000E+00   0.23317E+00   0.22649E+00   0.65263E-01   0.98680E-01
 0.15000E+03   0.33961E+00   0.21543E-01   0.13146E+01   0.10055E-02   0.62357E-05   0.00000E+00   0.23002E+00   0.22179E+00   0.62107E-01   0.93976E-01
 0.15000E+03   0.34940E+00   0.18712E-01   0.13030E+01   0.93940E-03   0.50879E-05   0.00000E+00   0.22693E+00   0.21716E+00   0.59021E-01   0.89351E-01
 0.15000E+03   0.35947E+00   0.16145E-01   0.12908E+01   0.87477E-03   0.41132E-05   0.00000E+00   0.22391E+00   0.21262E+00   0.56004E-01   0.84808E-01
 0.15000E+03   0.36983E+00   0.13830E-01   0.12781E+01   0.81182E-03   0.32924E-05   0.00000E+00   0.22097E+00   0.20816E+00   0.53055E-01   0.80348E-01
 0.15000E+03   0.38050E+00   0.11758E-01   0.12647E+01   0.75076E-03   0.26076E-05   0.00000E+00   0.21809E+00   0.20379E+00   0.50175E-01   0.75976E-01
 0.15000E+03   0.39146E+00   0.99153E-02   0.12507E+01   0.69179E-03   0.20417E-05   0.00000E+00   0.21527E+00   0.19951E+00   0.47362E-01   0.71692E-01
 0.15000E+03   0.40275E+00   0.82899E-02   0.12359E+01   0.63507E-03   0.15791E-05   0.00000E+00   0.21253E+00   0.19531E+00   0.44617E-01   0.67501E-01
 0.15000E+03   0.41436E+00   0.68676E-02   0.12204E+01   0.58077E-03   0.12053E-05   0.00000E+00   0.20985E+00   0.19122E+00   0.41941E-01   0.63405E-01
 0.15000E+03   0.42630E+00   0.56335E-02   0.12041E+01   0.52902E-03   0.90698E-06   0.00000E+00   0.20724E+00   0.18722E+00   0.39334E-01   0.59408E-01
 0.15000E+03   0.43859E+00   0.45728E-02   0.11869E+01   0.47991E-03   0.67213E-06   0.00000E+00   0.20471E+00   0.18333E+00   0.36797E-01   0.55513E-01
 0.15000E+03   0.45124E+00   0.36700E-02   0.11688E+01   0.43352E-03   0.48992E-06   0.00000E+00   0.20224E+00   0.17954E+00   0.34332E-01   0.51724E-01
 0.15000E+03   0.46425E+00   0.29099E-02   0.11496E+01   0.38989E-03   0.35079E-06   0.00000E+00   0.19985E+00   0.17586E+00   0.31941E-01   0.48045E-01
 0.15000E+03   0.47763E+00   0.22770E-02   0.11294E+01   0.34902E-03   0.24636E-06   0.00000E+00   0.19754E+00   0.17229E+00   0.29626E-01   0.44481E-01
 0.15000E+03   0.49140E+00   0.17567E-02   0.11080E+01   0.31092E-03   0.16943E-06   0.00000E+00   0.19530E+00   0.16885E+00   0.27390E-01   0.41035E-01
 0.15000E+03   0.50556E+00   0.13345E-02   0.10854E+01   0.27554E-03   0.11389E-06   0.00000E+00   0.19315E+00   0.16553E+00   0.25235E-01   0.37713E-01
 0.15000E+03   0.52014E+00   0.99701E-03   0.10614E+01   0.24282E-03   0.74677E-07   0.00000E+00   0.19107E+00   0.16233E+00   0.23165E-01   0.34521E-01
 0.15000E+03   0.53513E+00   0.73135E-03   0.10361E+01   0.21270E-03   0.47651E-07   0.00000E+00   0.18909E+00   0.15928E+00   0.21183E-01   0.31463E-01
 0.15000E+03   0.55056E+00   0.52585E-03   0.10092E+01   0.18508E-03   0.29511E-07   0.00000E+00   0.18721E+00   0.15636E+00   0.19295E-01   0.28546E-01
 0.15000E+03   0.56643E+00   0.36986E-03   0.98079E+00   0.15989E-03   0.17685E-07   0.00000E+00   0.18542E+00   0.15359E+00   0.17505E-01   0.25777E-01
 0.15000E+03   0.58276E+00   0.25390E-03   0.95068E+00   0.13701E-03   0.10220E-07   0.00000E+00   0.18373E+00   0.15098E+00   0.15817E-01   0.23162E-01
 0.15000E+03   0.59956E+00   0.16966E-03   0.91880E+00   0.11636E-03   0.56717E-08   0.00000E+00   0.18214E+00   0.14852E+00   0.14230E-01   0.20708E-01
 0.15000E+03   0.61684E+00   0.11001E-03   0.88504E+00   0.97816E-04   0.30086E-08   0.00000E+00   0.18062E+00   0.14624E+00   0.12707E-01   0.18424E-01
 0.15000E+03   0.63462E+00   0.68963E-04   0.84931E+00   0.81289E-04   0.15169E-08   0.00000E+00   0.17916E+00   0.14413E+00   0.11246E-01   0.16319E-01
 0.15000E+03   0.65292E+00   0.41614E-04   0.81152E+00   0.66674E-04   0.72211E-09   0.00000E+00   0.17776E+00   0.14221E+00   0.98510E-02   0.14401E-01
 0.15000E+03   0.67174E+00   0.24045E-04   0.77156E+00   0.53868E-04   0.32196E-09   0.00000E+00   0.17644E+00   0.14049E+00   0.85255E-02   0.12681E-01
 0.15000E+03   0.69110E+00   0.13218E-04   0.72934E+00   0.42769E-04   0.13313E-09   0.00000E+00   0.17518E+00   0.13898E+00   0.72739E-02   0.11168E-01
 0.15000E+03   0.71103E+00   0.68576E-05   0.68479E+00   0.33272E-04   0.50432E-10   0.00000E+00   0.17401E+00   0.13759E+00   0.61004E-02   0.97769E-02
 0.15000E+03   0.73152E+00   0.33245E-05   0.63782E+00   0.25267E-04   0.17236E-10   0.00000E+00   0.17292E+00   0.13625E+00   0.50096E-02   0.84399E-02
 0.15000E+03   0.75261E+00   0.14868E-05   0.58839E+00   0.18644E-04   0.52101E-11   0.00000E+00   0.17192E+00   0.13497E+00   0.40059E-02   0.71600E-02
 0.15000E+03   0.77431E+00   0.60308E-06   0.53645E+00   0.13284E-04   0.13571E-11   0.00000E+00   0.17100E+00   0.13375E+00   0.30940E-02   0.59409E-02
 0.15000E+03   0.79663E+00   0.21689E-06   0.48200E+00   0.90634E-05   0.29406E-12   0.00000E+00   0.17019E+00   0.13260E+00   0.22783E-02   0.47861E-02
 0.15000E+03   0.81960E+00   0.66987E-07   0.42509E+00   0.58526E-05   0.50442E-13   0.00000E+00   0.16947E+00   0.13151E+00   0.15632E-02   0.36996E-02
 0.15000E+03   0.84322E+00   0.16962E-07   0.36582E+00   0.35161E-05   0.63712E-14   0.00000E+00   0.16886E+00   0.13050E+00   0.95263E-03   0.26853E-02
 0.15000E+03   0.86753E+00   0.32778E-08   0.30442E+00   0.19138E-05   0.52956E-15   0.00000E+00   0.16836E+00   0.12956E+00   0.45005E-03   0.17473E-02
 0.15000E+03   0.89254E+00   0.42899E-09   0.24124E+00   0.90278E-06   0.23997E-16   0.00000E+00   0.16797E+00   0.12870E+00   0.57810E-04   0.88971E-03
 0.15000E+03   0.91827E+00   0.30436E-10   0.17692E+00   0.33956E-06   0.41658E-18   0.00000E+00   0.00000E+00   0.12793E+00   0.00000E+00   0.11657E-03
 0.15000E+03   0.94474E+00   0.71223E-12   0.11262E+00   0.84471E-07   0.12548E-20   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.15000E+03   0.97197E+00   0.11374E-14   0.50698E-01   0.76531E-08   0.52403E-25   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.15000E+03   0.99999E+00   0.10000E-29   0.18287E-05   0.80355E-21   0.10000E-29   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 
 0.20000E+03   0.25500E-02   0.91093E+00   0.18667E+01   0.77095E-01   0.43536E-01   0.27073E+01   0.10423E+01   0.77242E+00   0.10423E+01   0.77242E+00
 0.20000E+03   0.26273E-02   0.90797E+00   0.18654E+01   0.76414E-01   0.43446E-01   0.27051E+01   0.10405E+01   0.77188E+00   0.10405E+01   0.77188E+00
 0.20000E+03   0.27069E-02   0.90514E+00   0.18641E+01   0.75758E-01   0.43339E-01   0.27029E+01   0.10386E+01   0.77132E+00   0.10386E+01   0.77132E+00
 0.20000E+03   0.27890E-02   0.90244E+00   0.18626E+01   0.75127E-01   0.43216E-01   0.27005E+01   0.10367E+01   0.77075E+00   0.10367E+01   0.77075E+00
 0.20000E+03   0.28735E-02   0.89985E+00   0.18610E+01   0.74518E-01   0.43077E-01   0.26980E+01   0.10348E+01   0.77016E+00   0.10348E+01   0.77016E+00
 0.20000E+03   0.29606E-02   0.89737E+00   0.18594E+01   0.73930E-01   0.42922E-01   0.26953E+01   0.10327E+01   0.76955E+00   0.10327E+01   0.76955E+00
 0.20000E+03   0.30503E-02   0.89498E+00   0.18576E+01   0.73362E-01   0.42753E-01   0.26925E+01   0.10306E+01   0.76892E+00   0.10306E+01   0.76892E+00
 0.20000E+03   0.31428E-02   0.89267E+00   0.18558E+01   0.72812E-01   0.42568E-01   0.26896E+01   0.10284E+01   0.76827E+00   0.10284E+01   0.76827E+00
 0.20000E+03   0.32380E-02   0.89044E+00   0.18540E+01   0.72280E-01   0.42369E-01   0.26865E+01   0.10262E+01   0.76760E+00   0.10262E+01   0.76760E+00
 0.20000E+03   0.33362E-02   0.88827E+00   0.18520E+01   0.71764E-01   0.42156E-01   0.26832E+01   0.10239E+01   0.76691E+00   0.10239E+01   0.76691E+00
 0.20000E+03   0.34373E-02   0.88615E+00   0.18501E+01   0.71262E-01   0.41930E-01   0.26798E+01   0.10214E+01   0.76620E+00   0.10214E+01   0.76620E+00
 0.20000E+03   0.35414E-02   0.88409E+00   0.18480E+01   0.70775E-01   0.41690E-01   0.26761E+01   0.10190E+01   0.76547E+00   0.10190E+01   0.76547E+00
 0.20000E+03   0.36488E-02   0.88206E+00   0.18460E+01   0.70299E-01   0.41438E-01   0.26724E+01   0.10164E+01   0.76472E+00   0.10164E+01   0.76472E+00
 0.20000E+03   0.37594E-02   0.88006E+00   0.18439E+01   0.69835E-01   0.41173E-01   0.26684E+01   0.10138E+01   0.76394E+00   0.10138E+01   0.76394E+00
 0.20000E+03   0.38733E-02   0.87809E+00   0.18417E+01   0.69382E-01   0.40895E-01   0.26642E+01   0.10110E+01   0.76314E+00   0.10110E+01   0.76314E+00
 0.20000E+03   0.39907E-02   0.87613E+00   0.18396E+01   0.68937E-01   0.40606E-01   0.26598E+01   0.10082E+01   0.76232E+00   0.10082E+01   0.76232E+00
 0.20000E+03   0.41117E-02   0.87418E+00   0.18374E+01   0.68501E-01   0.40306E-01   0.26552E+01   0.10053E+01   0.76147E+00   0.10053E+01   0.76147E+00
 0.20000E+03   0.42363E-02   0.87224E+00   0.18352E+01   0.68072E-01   0.39994E-01   0.26504E+01   0.10024E+01   0.76060E+00   0.10024E+01   0.76060E+00
 0.20000E+03   0.43647E-02   0.87029E+00   0.18330E+01   0.67650E-01   0.39672E-01   0.26454E+01   0.99929E+00   0.75970E+00   0.99929E+00   0.75970E+00
